inner_window,zscore_lookback,forward_window,metric,forward_days,n_valid,pearson_r,spearman_r,pearson_p,spearman_p,auc_bad_day,n_spikes,spike_flat_med,spike_steep_med,spike_ratio,spike_p,spike_passes_2x
40,120,10,slope,10,2345,,0.01301295370346644,,0.5287956295384951,0.5124235839490077,326,-1.0524793514288264,-1.0078048964838604,0.9575531292995755,0.20360557035779625,False
40,120,10,spread,10,2228,,0.03258296795416198,,0.124166891996248,0.4713873681198274,303,-1.0492942458419758,-1.0627946075463792,1.0128661352693975,0.6098153566290465,False
40,120,10,steepening,10,2228,,0.011047926929951574,,0.6022245749858144,0.5002942325049998,303,-1.0923194717219842,-1.0418684446869404,0.9538129381182683,0.2469100133139993,False
40,120,20,slope,20,2335,,-0.02836054245382571,,0.17069462408853664,0.5419414804839026,326,-1.0199370644156291,-0.9949237294135426,0.9754756093539773,0.579533439527445,False
40,120,20,spread,20,2218,,0.004575703775414049,,0.8294746633503742,0.48538281738718786,303,-1.0211028949999061,-1.0054153842691838,0.9846366993889252,0.5634396377899433,False
40,120,20,steepening,20,2218,,-0.029931298721893155,,0.15878935283320386,0.5273841023213349,303,-1.0199370644156291,-1.0156831827761514,0.9958292704639429,0.6983362857909821,False
40,252,1,slope,1,2222,,-0.018024460176978344,,0.39575354192245576,0.5132537817673875,303,-1.058184736664814,-1.0290600218544463,0.9724767199892119,0.7874587507842555,False
40,252,1,spread,1,2105,,0.001668415612289004,,0.9390197555742804,0.49645112723148815,293,-1.0186684654715146,-1.03516974783392,1.0161988742380155,0.6260330331119317,False
40,252,1,steepening,1,2105,,-0.02298603724398462,,0.2918286008944507,0.5149140644858534,293,-0.9932015684905041,-0.9957023465824556,1.0025178958343293,0.9487948979190463,False
40,252,3,slope,3,2220,,-0.020612238618070235,,0.33167755072158217,0.5132868121720612,303,-0.951794032855084,-1.0262704306092334,1.0782484394556915,0.3769873418516344,False
40,252,3,spread,3,2103,,-0.004575792383547689,,0.8338899521667456,0.49877533809222613,293,-0.9274824668428265,-0.8961104760865396,0.9661751117915167,0.8177520826581967,False
40,252,3,steepening,3,2103,,-0.022139486924649683,,0.3101993091781037,0.5143519773500799,293,-0.9355464759694518,-1.0258325212467556,1.0965062106441539,0.3773914290479916,False
40,252,5,slope,5,2218,,-0.018854335453680333,,0.37479068106928504,0.5143738176728522,303,-0.9829226714240669,-1.014534880953618,1.0321614410254178,0.8023135841667497,False
40,252,5,spread,5,2101,,0.00557668517992045,,0.7983627964722332,0.49095886119707444,293,-0.9234128531295578,-0.98163828720114,1.0630546064788347,0.6065385039036424,False
40,252,5,steepening,5,2101,,-0.020660262337295694,,0.343875777590517,0.5087437852495506,293,-0.9538638831238754,-1.0671720159569316,1.1187885764811385,0.15956140970079435,False
40,252,10,slope,10,2213,,0.015474524915588747,,0.46686268450507057,0.5060442313977558,301,-1.0524793514288264,-0.9334652376346912,0.8869202387366899,0.12744335394257203,False
40,252,10,spread,10,2096,,-0.016912989132503862,,0.4389866896946411,0.4983611685998941,291,-1.0148964306916617,-1.1449724619850747,1.1281668033897458,0.13330283126889816,False
40,252,10,steepening,10,2096,,0.013511854610738646,,0.5364038451607455,0.4973648746209751,291,-1.0886024934895429,-1.048266017737885,0.9629465521226594,0.47710779398730374,False
40,252,20,slope,20,2203,,-0.019709416069801117,,0.3551488146141137,0.5316157969587573,301,-1.0156831827761514,-0.9711365902566487,0.9561412522379821,0.4720898550901488,False
40,252,20,spread,20,2086,,0.0071041172220387095,,0.7457304727735651,0.4742975781840247,291,-0.9556287045548062,-1.0156831827761514,1.0628428990622698,0.42343761968486704,False
40,252,20,steepening,20,2086,,-0.010330494243101432,,0.6372467070377812,0.5169646097193882,291,-1.0199370644156291,-0.9518059454618721,0.9332006637166455,0.22347845967383184,False
